02-13 18:51:00.346  2837  3632 E AwareLog: iAwareSdkService: onTransactEx deal data Exception
02-13 18:51:00.445 29185 29185 D AndroidRuntime: Shutting down VM
02-13 18:51:00.446 29185 29185 E AndroidRuntime: FATAL EXCEPTION: main
02-13 18:51:00.446 29185 29185 E AndroidRuntime: Process: com.court.assistant, PID: 29185
02-13 18:51:00.446 29185 29185 E AndroidRuntime: java.lang.NoSuchMethodError: No virtual method at(Ljava/lang/Object;I)Landroidx/compose/animation/core/KeyframesSpec$KeyframeEntity; in class Landroidx/compose/animation/core/KeyframesSpec$KeyframesSpecConfig; or its super classes (declaration of 'androidx.compose.animation.core.KeyframesSpec$KeyframesSpecConfig' appears in /data/app/~~A4K60QOsojosna-8wsJaqw==/com.court.assistant-aWbnp8DA7jtambx3fNM9TA==/base.apk)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.material3.ProgressIndicatorKt$CircularProgressIndicator$endAngle$1.invoke(ProgressIndicator.kt:371)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.internal.ComposableLambdaImpl.invoke(ComposableLambda.jvm.kt:35)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.ActualJvm_jvmKt.invokeComposable(ActualJvm.jvm.kt:90)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.ComposerImpl.doCompose(Composer.kt:3302)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.ComposerImpl.composeContent$runtime_release(Composer.kt:3235)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.CompositionImpl.composeContent(Composition.kt:723)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.Recomposer.composeInitial$runtime_release(Recomposer.kt:1071)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.ComposerImpl$CompositionContextImpl.composeInitial$runtime_release(Composer.kt:3599)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.CompositionImpl.composeInitial(Composition.kt:631)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.CompositionImpl.setContent(Composition.kt:617)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState.subcomposeInto(SubcomposeLayout.kt:499)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState.subcompose(SubcomposeLayout.kt:471)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState.subcompose(SubcomposeLayout.kt:462)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState.subcompose(SubcomposeLayout.kt:446)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState$Scope.subcompose(SubcomposeLayout.kt:871)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.material3.ScaffoldKt$ScaffoldLayout$1$1$1.invoke(Scaffold.kt:221)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.material3.ScaffoldKt$ScaffoldLayout$1$1$1.invoke(Scaffold.kt:128)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState$Scope$layout$1.placeChildren(SubcomposeLayout.kt:895)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.LayoutNodeSubcompositionsState$createMeasurePolicy$1$measure-3p2s80s$$inlined$createMeasureResult$2.placeChildren(SubcomposeLayout.kt:987)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:365)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:360)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutSnapshotReads$ui_release(OwnerSnapshotObserver.kt:83)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.layoutChildren(LayoutNodeLayoutDelegate.kt:393)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.onNodePlaced$ui_release(LayoutNodeLayoutDelegate.kt:551)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.InnerNodeCoordinator.placeAt-f8xVGno(InnerNodeCoordinator.kt:160)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:428)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:489)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:483)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutModifierSnapshotReads$ui_release(OwnerSnapshotObserver.kt:98)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeOuterCoordinator-f8xVGno(LayoutNodeLayoutDelegate.kt:753)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeAt-f8xVGno(LayoutNodeLayoutDelegate.kt:724)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:428)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:230)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.foundation.layout.BoxKt.placeInBox(Box.kt:194)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.foundation.layout.BoxKt.access$placeInBox(Box.kt:1)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.foundation.layout.BoxMeasurePolicy$measure$2.invoke(Box.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.foundation.layout.BoxMeasurePolicy$measure$2.invoke(Box.kt:132)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:365)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:360)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutSnapshotReads$ui_release(OwnerSnapshotObserver.kt:83)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.layoutChildren(LayoutNodeLayoutDelegate.kt:393)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.onNodePlaced$ui_release(LayoutNodeLayoutDelegate.kt:551)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.InnerNodeCoordinator.placeAt-f8xVGno(InnerNodeCoordinator.kt:160)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeWithLayer(Placeable.kt:451)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeWithLayer$default(Placeable.kt:298)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.graphics.SimpleGraphicsLayerModifier$measure$1.invoke(GraphicsLayerModifier.kt:648)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.graphics.SimpleGraphicsLayerModifier$measure$1.invoke(GraphicsLayerModifier.kt:647)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutModifierNodeCoordinator.placeAt-f8xVGno(LayoutModifierNodeCoordinator.kt:167)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:428)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:489)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:483)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutModifierSnapshotReads$ui_release(OwnerSnapshotObserver.kt:98)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeOuterCoordinator-f8xVGno(LayoutNodeLayoutDelegate.kt:753)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeAt-f8xVGno(LayoutNodeLayoutDelegate.kt:724)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place(Placeable.kt:425)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place$default(Placeable.kt:217)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedEnterExitMeasurePolicy$measure$1.invoke(AnimatedVisibility.kt:858)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedEnterExitMeasurePolicy$measure$1.invoke(AnimatedVisibility.kt:856)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:365)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:360)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutSnapshotReads$ui_release(OwnerSnapshotObserver.kt:83)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.layoutChildren(LayoutNodeLayoutDelegate.kt:393)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.onNodePlaced$ui_release(LayoutNodeLayoutDelegate.kt:551)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.InnerNodeCoordinator.placeAt-f8xVGno(InnerNodeCoordinator.kt:160)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeWithLayer(Placeable.kt:451)
02-13 18:51:00.446 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.EnterExitTransitionModifierNode$measure$2.invoke(EnterExitTransition.kt:1173)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.EnterExitTransitionModifierNode$measure$2.invoke(EnterExitTransition.kt:1172)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutModifierNodeCoordinator.placeAt-f8xVGno(LayoutModifierNodeCoordinator.kt:167)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeWithLayer(Placeable.kt:451)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeWithLayer$default(Placeable.kt:298)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.graphics.SimpleGraphicsLayerModifier$measure$1.invoke(GraphicsLayerModifier.kt:648)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.graphics.SimpleGraphicsLayerModifier$measure$1.invoke(GraphicsLayerModifier.kt:647)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutModifierNodeCoordinator.placeAt-f8xVGno(LayoutModifierNodeCoordinator.kt:167)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place(Placeable.kt:425)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedContentKt$AnimatedContent$6$1$1$1.invoke(AnimatedContent.kt:735)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedContentKt$AnimatedContent$6$1$1$1.invoke(AnimatedContent.kt:734)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutModifierNodeCoordinator.placeAt-f8xVGno(LayoutModifierNodeCoordinator.kt:167)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:428)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:489)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1.invoke(LayoutNodeLayoutDelegate.kt:483)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutModifierSnapshotReads$ui_release(OwnerSnapshotObserver.kt:98)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeOuterCoordinator-f8xVGno(LayoutNodeLayoutDelegate.kt:753)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.placeAt-f8xVGno(LayoutNodeLayoutDelegate.kt:724)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:33)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place(Placeable.kt:425)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.layout.Placeable$PlacementScope.place$default(Placeable.kt:217)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedContentMeasurePolicy$measure$3.invoke(AnimatedContent.kt:809)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.animation.AnimatedContentMeasurePolicy$measure$3.invoke(AnimatedContent.kt:801)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LookaheadCapablePlaceable$layout$1.placeChildren(LookaheadDelegate.kt:104)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:365)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1.invoke(LayoutNodeLayoutDelegate.kt:360)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:2303)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver$ObservedScopeMap.observe(SnapshotStateObserver.kt:500)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:256)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui_release(OwnerSnapshotObserver.kt:133)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutSnapshotReads$ui_release(OwnerSnapshotObserver.kt:83)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.layoutChildren(LayoutNodeLayoutDelegate.kt:393)
02-13 18:51:00.447 29185 29185 E AndroidRuntime: 	at androidx.compose.ui.node.LayoutNodeLayoutDelegate$MeasurePassDelegate.onNodePlaced$ui_release(LayoutNodeLayoutDelegate.kt:551)
